transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_f0067738,CUST_40707,6254070930773422,2024-10-30 04:40:23.826973+00:00,Grocery,physical,Whole Foods,5.82,CAD,Canada,Unknown City,medium,Platinum Credit,False,Firefox,web,f55e1c4c40d08895a333c2239d5becd0,219.80.0.27,1,False,4,False,"{'num_transactions': 13, 'total_amount': 296103.91591022373, 'unique_merchants': 13, 'unique_countries': 7, 'max_single_amount': 116469.0054774667}",True
TX_cd64ede8,CUST_42678,6104971606159758,2024-10-29 18:03:04.119887+00:00,Entertainment,streaming,Apple Music,16607.86,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Chrome,web,fb3496709061c16e7743706904f52839,216.208.156.234,0,True,18,False,"{'num_transactions': 24, 'total_amount': 328499.04725011106, 'unique_merchants': 23, 'unique_countries': 5, 'max_single_amount': 34958.19111503553}",False
TX_9e408adf,CUST_22841,5836143662435079,2024-10-21 02:14:44.427547+00:00,Entertainment,events,Regal Cinemas,9.13,MXN,Mexico,Unknown City,medium,Gold Credit,True,NFC Payment,pos,2b6f7bd56e6683b5adebeaaa892d9cb6,76.164.223.166,1,True,2,False,"{'num_transactions': 87, 'total_amount': 5884630.977194778, 'unique_merchants': 60, 'unique_countries': 11, 'max_single_amount': 2979071.05948624}",True
TX_c32eb549,CUST_96000,5026992716324972,2024-10-17 22:04:43.501600+00:00,Travel,airlines,American Airlines,101533.86,MXN,Mexico,Unknown City,medium,Premium Debit,True,Chip Reader,pos,2abbf5cccd484dc8aecf0914d0a0eaf2,8.198.161.10,1,True,22,False,"{'num_transactions': 519, 'total_amount': 10693714.058613447, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2565570.6644960665}",True
TX_20e6acba,CUST_35596,376966874678707,2024-10-24 13:02:19.128688+00:00,Gas,major,Shell,123396.34,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Safari,web,2a3997b2b1d773bd1018e765afed8bda,103.35.5.44,0,False,13,False,"{'num_transactions': 205, 'total_amount': 22347808.212645844, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 698566.3511566598}",False
TX_ff66dace,CUST_34728,6439810267766970,2024-10-23 10:10:01.256120+00:00,Retail,online,AliExpress,8832.72,MXN,Mexico,Unknown City,medium,Basic Credit,False,Safari,web,4531213262fc2e1168bbc40f2eba0431,173.43.113.209,0,False,10,False,"{'num_transactions': 312, 'total_amount': 10103532.218810119, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 2024204.5149207402}",False
TX_ac56ffd9,CUST_27666,370196856207798,2024-10-14 13:14:09.427904+00:00,Travel,transport,Enterprise Rent-A-Car,57591.37,JPY,Japan,Unknown City,medium,Platinum Credit,False,Android App,mobile,b8c3f9fed3f444ff0d42d23a8a0085d6,78.73.79.18,0,True,13,False,"{'num_transactions': 20, 'total_amount': 1652749.9660861173, 'unique_merchants': 18, 'unique_countries': 8, 'max_single_amount': 429068.64174937335}",False
TX_53095e83,CUST_33849,5256372485575503,2024-10-16 21:30:23.761818+00:00,Restaurant,casual,Applebee's,1192.34,CAD,Canada,Unknown City,medium,Platinum Credit,False,iOS App,mobile,a62abae1dd7327be8492b49cf4e1c9ad,241.8.33.171,0,False,21,False,"{'num_transactions': 93, 'total_amount': 1527432.9863785305, 'unique_merchants': 61, 'unique_countries': 9, 'max_single_amount': 1352246.2337527405}",False
TX_4f9ecff9,CUST_82770,5663666309277429,2024-10-29 12:31:11.676315+00:00,Travel,booking,Hotels.com,2307.28,USD,USA,Philadelphia,medium,Platinum Credit,False,Android App,mobile,35d20331ca4a63622761ce6e50fe3c38,162.28.196.141,1,True,12,False,"{'num_transactions': 56, 'total_amount': 4607608.9441003045, 'unique_merchants': 44, 'unique_countries': 10, 'max_single_amount': 3970469.4772953563}",False
TX_8d4b32c9,CUST_51142,379839793884069,2024-10-15 06:51:10.095252+00:00,Restaurant,fast_food,McDonald's,34.06,EUR,France,Unknown City,medium,Premium Debit,False,Android App,mobile,73c407b1c304ed0a1f7bc9a3be7c7cff,131.190.244.154,0,False,6,False,"{'num_transactions': 231, 'total_amount': 6631172.043288949, 'unique_merchants': 92, 'unique_countries': 11, 'max_single_amount': 2157876.838698824}",False
TX_fa19fdc4,CUST_78286,370716973352076,2024-10-24 02:34:51.191381+00:00,Travel,transport,Lyft,7080.36,MXN,Mexico,Unknown City,medium,Basic Credit,True,NFC Payment,pos,eaeafe1641821b6a0ba58b69d0909963,53.163.36.66,1,True,2,False,"{'num_transactions': 55, 'total_amount': 728507.1295420785, 'unique_merchants': 44, 'unique_countries': 10, 'max_single_amount': 469555.0381937082}",True
TX_86665d00,CUST_34631,5705266550808186,2024-10-30 00:43:48.223276+00:00,Travel,transport,Careem,151.19,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,8afe7954d9693e33d58dea81bb11818a,160.92.86.67,0,True,0,False,"{'num_transactions': 34, 'total_amount': 276168.4954485741, 'unique_merchants': 26, 'unique_countries': 7, 'max_single_amount': 195003.9308414632}",False
TX_c14e7f53,CUST_76371,6877948096547929,2024-10-08 02:43:18.324132+00:00,Entertainment,streaming,Amazon Prime,51197.02,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Edge,web,68ab954c9160b2c469f0238632f5c1f4,67.117.12.122,1,True,2,False,"{'num_transactions': 1101, 'total_amount': 22919441.622093026, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1960815.2758307396}",True
TX_3e2657d5,CUST_68831,370755120542817,2024-10-03 07:00:24.433908+00:00,Entertainment,streaming,HBO Max,184.05,EUR,Germany,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,748e614f1bb6fd7461894fb92c1a63dd,30.102.183.218,1,True,7,False,"{'num_transactions': 797, 'total_amount': 27302670.543262556, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5976769.030625453}",True
TX_f581edf3,CUST_35081,377323196281357,2024-10-09 18:47:28.214446+00:00,Healthcare,medical,Urgent Care,1102.1,USD,USA,New York,large,Platinum Credit,False,iOS App,mobile,e0bd5cf0bce2ee2610902f36c119735f,110.68.205.42,0,False,18,False,"{'num_transactions': 595, 'total_amount': 20731953.969034936, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1735427.0785415294}",False
TX_371dc64b,CUST_89233,6696511628087019,2024-10-26 19:30:30.189090+00:00,Education,online,edX,1633.59,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Edge,web,0a8a118ea208055813a6852ffc462bf6,217.182.164.8,0,False,19,True,"{'num_transactions': 164, 'total_amount': 2386646.2821092084, 'unique_merchants': 77, 'unique_countries': 11, 'max_single_amount': 693023.5946877749}",False
TX_34d94a06,CUST_56409,5852026285191329,2024-10-29 09:22:36.865288+00:00,Grocery,physical,Kroger,5874.94,BRL,Brazil,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,1607e2f06f6608e5e0edfbe03c3ae379,115.40.73.71,0,False,9,False,"{'num_transactions': 7, 'total_amount': 39862.13387897346, 'unique_merchants': 6, 'unique_countries': 3, 'max_single_amount': 14007.05386411341}",True
TX_fb8c1fbb,CUST_31633,6021231986197773,2024-09-30 00:41:15.139630+00:00,Grocery,online,Instacart,245.25,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,e251d8842f2d418840fc63d2eb5bf774,209.46.64.97,0,False,0,False,"{'num_transactions': 2978, 'total_amount': 62008242.22714295, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2181010.83747017}",False
TX_ef267c54,CUST_16347,379613312328126,2024-10-21 16:56:25.854550+00:00,Healthcare,pharmacy,Rite Aid,188770.83,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,f20acdc757e7bafd2e752026b0e2a729,146.184.229.144,0,False,16,False,"{'num_transactions': 355, 'total_amount': 28373664.52891863, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1004418.9016466128}",False
TX_803c02d8,CUST_65179,373159208121908,2024-10-26 14:24:55.908559+00:00,Retail,online,eBay,1289.03,AUD,Australia,Unknown City,medium,Gold Credit,False,Chrome,web,628c67ceee18bb82e9aed49182962129,79.188.191.47,0,False,14,True,"{'num_transactions': 188, 'total_amount': 3469962.336364732, 'unique_merchants': 79, 'unique_countries': 9, 'max_single_amount': 937953.0360265854}",False
TX_5ac83aaf,CUST_60670,4610273286097586,2024-10-24 13:26:03.216289+00:00,Entertainment,events,StubHub,154.95,EUR,Germany,Unknown City,medium,Basic Debit,False,Edge,web,774b595a1ba96e0ad4248f3bec7d988d,142.88.169.15,0,True,13,False,"{'num_transactions': 29, 'total_amount': 1605206.215686821, 'unique_merchants': 27, 'unique_countries': 6, 'max_single_amount': 912891.7023026916}",False
TX_45e50abd,CUST_65662,371133208057109,2024-10-22 02:05:54.175530+00:00,Healthcare,medical,Local Hospital,168330.7,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,4503b27abc691b612ce4cd42f7bde0be,89.65.181.225,1,False,2,False,"{'num_transactions': 206, 'total_amount': 6383037.15335085, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 959608.8967230998}",True
TX_e0c9bdb0,CUST_34758,4415365773705320,2024-10-15 11:00:20.629889+00:00,Healthcare,medical,Medical Center,315.78,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,5ecb4dbe23390f1d9a30241356c7143c,186.20.102.84,0,False,11,False,"{'num_transactions': 456, 'total_amount': 5229838.872083505, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 635647.1779114841}",False
TX_cf2e8c98,CUST_75382,4481829360876041,2024-10-14 23:37:05.490954+00:00,Grocery,physical,Safeway,370.06,GBP,UK,Unknown City,medium,Platinum Credit,False,Edge,web,ea4ad3ca514a9e729caf2b221a3dd27b,28.243.160.12,0,False,23,False,"{'num_transactions': 31, 'total_amount': 397985.9561027229, 'unique_merchants': 27, 'unique_countries': 8, 'max_single_amount': 239700.19610977385}",False
TX_eb360150,CUST_40108,4620822695964485,2024-10-28 13:38:32.549298+00:00,Grocery,physical,Whole Foods,236.67,EUR,France,Unknown City,medium,Basic Credit,False,Chrome,web,0aafd8d91ce79686e94f0d72eacfc0c4,79.40.0.220,0,False,13,False,"{'num_transactions': 113, 'total_amount': 1730445.8737053156, 'unique_merchants': 64, 'unique_countries': 12, 'max_single_amount': 562908.3576928325}",False
TX_a4af3bd7,CUST_82195,376177501730974,2024-10-06 16:08:40.019064+00:00,Travel,booking,Kayak,1773.98,GBP,UK,Unknown City,medium,Premium Debit,False,Chrome,web,4e5394fe182c752f3c93f3621fc924b7,173.43.250.197,0,True,16,True,"{'num_transactions': 324, 'total_amount': 4637908.010703065, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 843618.681210534}",False
TX_648563b6,CUST_78214,5438063737736131,2024-10-14 12:49:45.644158+00:00,Education,online,Skillshare,654.68,SGD,Singapore,Unknown City,medium,Premium Debit,False,Safari,web,230e09c026a492a88687afd006716d41,34.80.35.23,1,False,12,False,"{'num_transactions': 392, 'total_amount': 7787958.729823629, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 863018.5416871485}",False
TX_2b2f0f67,CUST_71316,378854914889393,2024-10-27 23:58:36.546744+00:00,Healthcare,pharmacy,Rite Aid,62862.15,RUB,Russia,Unknown City,medium,Platinum Credit,False,Firefox,web,3c22c6ccc44c99ad4a028d4cdc541907,189.192.127.128,0,False,23,True,"{'num_transactions': 34, 'total_amount': 2592525.647617923, 'unique_merchants': 30, 'unique_countries': 7, 'max_single_amount': 734843.0885566513}",False
TX_b5e48b1d,CUST_94078,375773257409200,2024-10-13 21:49:09.834583+00:00,Travel,hotels,Holiday Inn,775.17,USD,USA,Philadelphia,medium,Premium Debit,False,iOS App,mobile,6741d485bdafac95fdadfab0f9f9b802,132.113.171.241,0,True,21,True,"{'num_transactions': 62, 'total_amount': 1024201.9367200601, 'unique_merchants': 42, 'unique_countries': 10, 'max_single_amount': 502168.69440945954}",False
TX_dcb81a99,CUST_31512,6263102165320030,2024-10-09 12:01:45.307118+00:00,Gas,local,Local Gas Station,654.06,USD,USA,Houston,large,Gold Credit,False,Edge,web,33f5fcdb5830ea732daf79dceea3e3c5,152.58.36.164,0,False,12,False,"{'num_transactions': 1079, 'total_amount': 35423124.33458676, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2377837.474774519}",False
TX_0c01ae62,CUST_80011,6418905307123847,2024-10-05 11:16:18.569620+00:00,Retail,online,Etsy,60.6,MXN,Mexico,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,f8f4ead8cdbbfca435ffdf9ca12682d6,228.13.98.22,1,False,11,True,"{'num_transactions': 727, 'total_amount': 16706897.2350842, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2076541.779480219}",True
TX_1851d874,CUST_83109,370883599516086,2024-10-22 04:14:25.125880+00:00,Entertainment,gaming,Steam,63712.76,RUB,Russia,Unknown City,medium,Gold Credit,True,Chip Reader,pos,a3a207f8de4b704ce3296a0852534a34,94.241.88.1,1,True,4,False,"{'num_transactions': 356, 'total_amount': 52302714.348542556, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1112660.1989123467}",True
TX_efcb8ba6,CUST_71574,372236493983803,2024-10-14 08:38:34.462060+00:00,Restaurant,fast_food,Subway,220501.51,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,d0df7e290532ca759611ded850b8cb0f,245.240.115.87,0,False,8,False,"{'num_transactions': 165, 'total_amount': 40504870.39915146, 'unique_merchants': 82, 'unique_countries': 12, 'max_single_amount': 5106862.45710187}",False
TX_1e6cb62f,CUST_53692,6269890873539180,2024-10-14 03:55:04.116994+00:00,Grocery,physical,Food Lion,121.83,SGD,Singapore,Unknown City,medium,Basic Credit,False,Android App,mobile,cae5cc0025d33607ba555ded86b94270,242.57.214.50,0,False,3,False,"{'num_transactions': 570, 'total_amount': 14215316.407407874, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1246317.4684827307}",False
TX_f301f1f3,CUST_13470,6004355181207797,2024-10-09 14:25:58.101206+00:00,Travel,transport,Enterprise Rent-A-Car,509.3,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,5d199b3bb6be9ddafd0303632ff80968,47.35.164.127,0,True,14,False,"{'num_transactions': 18, 'total_amount': 3607809.7579961177, 'unique_merchants': 18, 'unique_countries': 6, 'max_single_amount': 3536624.681839312}",False
TX_cce5e366,CUST_82279,4165059955554646,2024-10-19 05:04:01.699590+00:00,Healthcare,pharmacy,CVS Pharmacy,450.14,EUR,Germany,Unknown City,medium,Gold Credit,False,Edge,web,951e77669ce4a2f5ee7530ce33fdfcb5,54.78.74.16,0,False,5,True,"{'num_transactions': 342, 'total_amount': 5253666.440327687, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 804963.7287063452}",False
TX_cf6e1ad6,CUST_41092,374642636075415,2024-10-15 17:53:37.819288+00:00,Travel,hotels,Marriott,134788.89,JPY,Japan,Unknown City,medium,Platinum Credit,False,Firefox,web,af72bee0c412dceaf791bfc4725b3f32,255.40.247.250,0,True,17,False,"{'num_transactions': 865, 'total_amount': 122612706.43761183, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 993874.6139821367}",False
TX_4a5ec9b9,CUST_14468,4560452442638836,2024-10-11 01:35:14.831943+00:00,Healthcare,pharmacy,Walgreens,2678.06,CAD,Canada,Unknown City,medium,Platinum Credit,False,iOS App,mobile,4b9097873acfa79739bda9898c1fba51,60.210.37.109,1,False,1,False,"{'num_transactions': 862, 'total_amount': 33683986.74218864, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2617986.957216766}",True
TX_1665e624,CUST_53681,374665954500326,2024-10-30 07:53:39.358227+00:00,Travel,transport,Uber,156.81,EUR,France,Unknown City,medium,Premium Debit,False,Chrome,web,be5de456216ff691f060eabee4904116,69.179.247.192,0,True,7,False,"{'num_transactions': 23, 'total_amount': 195027.7762833613, 'unique_merchants': 21, 'unique_countries': 4, 'max_single_amount': 155061.12227676416}",False
TX_9ac6425f,CUST_93384,378576527702081,2024-10-04 11:48:55.113540+00:00,Gas,major,BP,631.01,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,88582a4a251ac8210130e31b835a5865,172.61.116.95,0,False,11,False,"{'num_transactions': 68, 'total_amount': 1303126.8404758389, 'unique_merchants': 48, 'unique_countries': 10, 'max_single_amount': 242153.5843324691}",False
TX_87488a4d,CUST_61766,4938610970683517,2024-10-19 01:38:12.990316+00:00,Retail,online,Shopify Store,1282.06,NGN,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,mobile,558c63713942eb24ccf0749ce2a27d15,124.62.134.85,1,False,1,True,"{'num_transactions': 363, 'total_amount': 21218707.29569592, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1601020.8207995854}",True
TX_f0a9eec6,CUST_76325,6630156929593635,2024-09-30 18:46:44.955630+00:00,Healthcare,pharmacy,Rite Aid,579.03,CAD,Canada,Unknown City,medium,Premium Debit,False,Android App,mobile,b722bd1caa3a72bba73258252c50402b,193.54.31.157,0,False,18,False,"{'num_transactions': 1806, 'total_amount': 70649390.87190671, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4807427.220480493}",False
TX_df19dad1,CUST_71466,4400490927830399,2024-10-24 04:11:44.024015+00:00,Travel,hotels,Marriott,1518613.6,NGN,Nigeria,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,04514b9893dd1719269aea025015ebe9,109.209.94.32,1,True,4,False,"{'num_transactions': 115, 'total_amount': 4784510.871299895, 'unique_merchants': 61, 'unique_countries': 9, 'max_single_amount': 2020226.1289687022}",True
TX_d9a47977,CUST_78458,371057486661144,2024-10-23 17:22:22.180744+00:00,Gas,local,Highway Gas Stop,186209.13,JPY,Japan,Unknown City,medium,Platinum Credit,False,Chrome,web,f4970fdb87bc6b7b07762970ffbfefc7,91.252.203.159,0,False,17,False,"{'num_transactions': 232, 'total_amount': 32393183.773085874, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 1053611.6594847476}",False
TX_0e8d982e,CUST_78084,377623776864567,2024-10-11 08:55:38.670156+00:00,Gas,major,Exxon,8606.93,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,1c74df39860e5489271aada45b6b189b,99.3.26.222,1,False,8,False,"{'num_transactions': 638, 'total_amount': 33258540.854826387, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2233596.6722212853}",False
TX_10131a0d,CUST_46066,6148324138353846,2024-10-23 17:09:52.057535+00:00,Healthcare,pharmacy,DuaneReade,1561.0,USD,USA,Philadelphia,medium,Platinum Credit,False,Edge,web,848b07d37ef416e3afc703b13d21c6f2,201.62.174.80,0,False,17,False,"{'num_transactions': 412, 'total_amount': 11172099.92467919, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1004405.2546226736}",False
TX_a1ee8f1b,CUST_82156,379299615746303,2024-10-09 12:46:40.033725+00:00,Grocery,online,Walmart Grocery,239.13,EUR,France,Unknown City,medium,Basic Credit,False,Edge,web,9974ef04761f026de2addc37aa154fa0,195.246.175.172,0,False,12,False,"{'num_transactions': 375, 'total_amount': 10262941.5753698, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1931337.1169417477}",False
TX_d79ca9dd,CUST_66735,6870780348600637,2024-10-07 03:49:58.590278+00:00,Grocery,online,Walmart Grocery,37421.76,JPY,Japan,Unknown City,medium,Basic Debit,False,iOS App,mobile,470b89edb8c5eb015a93cac7afb5bf20,42.46.99.105,0,False,3,False,"{'num_transactions': 224, 'total_amount': 8847938.471008146, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 913181.037067486}",False
TX_da7822c3,CUST_49164,374180509394480,2024-10-25 10:13:38.748265+00:00,Travel,airlines,JetBlue,730.6,AUD,Australia,Unknown City,medium,Basic Debit,False,Edge,web,8930f6b7bc70e1bb43b9a44d76d15040,170.166.47.110,0,True,10,False,"{'num_transactions': 8, 'total_amount': 17314.904814452137, 'unique_merchants': 8, 'unique_countries': 3, 'max_single_amount': 7648.890266970102}",False
TX_25ea11fa,CUST_83263,374179261099717,2024-10-04 12:10:31.790700+00:00,Gas,major,Exxon,1482.22,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,95ebbe503dd8ec85b23f2c2851de2329,137.133.229.204,0,False,12,False,"{'num_transactions': 899, 'total_amount': 26186051.6810805, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1986576.556903944}",False
TX_459dda30,CUST_71657,6450894211525421,2024-09-30 08:17:12.939397+00:00,Gas,major,BP,328.96,EUR,France,Unknown City,medium,Basic Debit,False,Firefox,web,304660789bd0afa88940e1aa97243b45,115.233.89.213,0,False,8,False,"{'num_transactions': 446, 'total_amount': 13381827.404335996, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1905790.0958662392}",False
TX_2a3ff31f,CUST_58172,5719359411492359,2024-09-30 20:11:57.209946+00:00,Healthcare,pharmacy,CVS Pharmacy,535.62,SGD,Singapore,Unknown City,medium,Premium Debit,False,iOS App,mobile,065ecb5c35be1e7d2b1696a3e860a336,125.109.251.97,0,False,20,False,"{'num_transactions': 853, 'total_amount': 15832737.41920027, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 958457.0429171944}",False
TX_fbbde02a,CUST_47243,6157393590926371,2024-10-13 07:29:48.079748+00:00,Retail,physical,Macy's,42571.26,RUB,Russia,Unknown City,medium,Gold Credit,False,Safari,web,d47014cc984b1f388a713a2357e7788e,127.81.75.125,1,False,7,True,"{'num_transactions': 527, 'total_amount': 16116443.687391957, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1894871.5667745338}",False
TX_b6d0aedc,CUST_50481,6968414162576987,2024-10-27 04:40:00.555506+00:00,Healthcare,pharmacy,Walgreens,7501.43,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,5ec318ad16ea70bea1dbd29efd117cae,193.142.88.185,0,False,4,True,"{'num_transactions': 7, 'total_amount': 94004.17505019448, 'unique_merchants': 7, 'unique_countries': 4, 'max_single_amount': 39503.17414161072}",False
TX_9277e173,CUST_28712,378198156999274,2024-10-16 09:39:36.416528+00:00,Retail,physical,Nike Store,572.23,SGD,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,47cd08051bc68520df8d28b5c66bf966,21.120.214.103,1,False,9,False,"{'num_transactions': 37, 'total_amount': 1472010.714329025, 'unique_merchants': 27, 'unique_countries': 8, 'max_single_amount': 603077.5399572349}",False
TX_298f6487,CUST_58008,373790981461168,2024-10-06 04:41:36.305236+00:00,Retail,online,Etsy,747.95,EUR,France,Unknown City,medium,Gold Credit,False,Safari,web,6d54ba45abfc93a1406cebf52d173aef,243.92.94.0,0,False,4,True,"{'num_transactions': 524, 'total_amount': 17365069.796408854, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3957611.3368638465}",False
TX_8e1af546,CUST_14890,6692273647007536,2024-10-08 13:37:37.552780+00:00,Grocery,online,Instacart,483.34,CAD,Canada,Unknown City,medium,Basic Credit,False,Chrome,web,0e4632d8cbd73ef63b556989d885f371,91.47.161.215,0,False,13,False,"{'num_transactions': 612, 'total_amount': 12968882.728851499, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1570098.551033597}",False
TX_20d79429,CUST_78301,4438407163659189,2024-10-25 09:02:23.221780+00:00,Travel,hotels,Westin,0.45,BRL,Brazil,Unknown City,medium,Basic Credit,True,NFC Payment,pos,822461fe4fd9e52c886b98f1b4ba458c,161.117.216.146,1,True,9,False,"{'num_transactions': 80, 'total_amount': 12681002.153374957, 'unique_merchants': 56, 'unique_countries': 7, 'max_single_amount': 2008367.6956687286}",True
TX_f6c8360d,CUST_11963,5862018325192928,2024-10-17 23:58:53.557543+00:00,Travel,hotels,Sheraton,0.57,EUR,Germany,Unknown City,medium,Gold Credit,True,NFC Payment,pos,05352c70dc56db7737bf32387ff8446c,98.189.221.189,1,True,23,False,"{'num_transactions': 112, 'total_amount': 6264845.968413823, 'unique_merchants': 69, 'unique_countries': 10, 'max_single_amount': 2029662.4605644753}",True
TX_01c60d54,CUST_65225,5388317419595524,2024-10-04 23:46:30.483371+00:00,Travel,airlines,Delta,1734.69,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,8dcfc27f8e0c1cf3eae192638f567267,213.128.110.75,0,True,23,False,"{'num_transactions': 1324, 'total_amount': 54187075.9568716, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6138056.26083317}",False
TX_28355c6a,CUST_58532,376347017428708,2024-10-10 14:31:09.849731+00:00,Restaurant,fast_food,Burger King,2201.27,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,2874eb6991c6561d27c334d824f26b71,217.72.193.204,0,False,14,False,"{'num_transactions': 23, 'total_amount': 2177233.775917408, 'unique_merchants': 19, 'unique_countries': 8, 'max_single_amount': 969343.4892484428}",False
TX_530d23c1,CUST_65648,372684061588274,2024-10-10 02:10:37.255799+00:00,Education,online,Skillshare,1977.67,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,4476e32b33f766b1d4c85efc0ded3eda,173.40.199.93,1,False,2,False,"{'num_transactions': 954, 'total_amount': 101264305.91791126, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1894734.7055289152}",True
TX_103c9dc8,CUST_97426,6841332150282629,2024-10-26 18:30:39.855299+00:00,Education,online,Skillshare,8803.79,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,ab34cc52d29ede2b25fd6b217c127937,221.140.211.15,0,False,18,True,"{'num_transactions': 107, 'total_amount': 4715322.346193373, 'unique_merchants': 64, 'unique_countries': 10, 'max_single_amount': 1983770.399650794}",False
TX_3f2ad788,CUST_80539,4409832615864431,2024-10-19 17:33:34.547414+00:00,Travel,transport,Enterprise Rent-A-Car,105.1,GBP,UK,Unknown City,medium,Premium Debit,False,Firefox,web,eca52f81254da9c70b6a914af3f1bed1,97.63.236.43,0,True,17,True,"{'num_transactions': 992, 'total_amount': 26905531.03580964, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3256225.3980762367}",False
TX_643052cb,CUST_77918,4644937710858314,2024-10-14 08:09:38.792896+00:00,Restaurant,casual,Red Lobster,3045.37,MXN,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,9d0e5a449322c1eefddccea2b2cd73d4,210.85.128.166,1,False,8,False,"{'num_transactions': 994, 'total_amount': 21820572.79919303, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3582854.1328223436}",False
TX_46854633,CUST_69409,6190924006339145,2024-10-03 12:55:27.941121+00:00,Entertainment,gaming,Nintendo eShop,28647.99,RUB,Russia,Unknown City,medium,Gold Credit,False,Firefox,web,f32c71c03ccfc6b7d011a01546a31ae2,187.158.1.23,0,True,12,False,"{'num_transactions': 1341, 'total_amount': 78888003.80350848, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3503012.876347141}",False
TX_16ed669b,CUST_65028,5754732621976286,2024-10-05 23:46:32.370148+00:00,Retail,physical,Nike Store,2115.84,AUD,Australia,Unknown City,medium,Platinum Credit,False,Safari,web,39c07fcb56cbbf811d8b34cd2b24e1d4,227.79.231.219,0,False,23,True,"{'num_transactions': 1223, 'total_amount': 40444540.04390714, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1903199.3277243217}",False
